!03511426-n	heelless	0.0	[0]
77000091-a	what	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
77000091-n	what	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
77000091-n	which	0.0	[0, 0]
77000092-n	something	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0]
77000093-n	anything	0.0	[0, 0, 0, 0, 0, 0]
77000097-n	whoever	0.0	[0]
77000097-n	anyone	0.0	[0, 0, 0, 0, 0]
77000107-a	my	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
77000107-n	mine	0.0	[0, 0]
77000137-n	no one	0.0	[0, 0, 0, 0, 0]
80000079-n	last month	0.0	[0]
80000084-a	your	0.0	[0, 0, 0, 0]
80000173-n	leatherhead	0.0	[0, 0, 0, 0]
80000333-n	Stoke Moran	0.0	[0, 0, 0, 0, 0, 0, 0]
80000333-n	stoke moran	0.0	[0, 0, 0]
80000379-n	Grimesby Roylott	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
80000379-n	Roylott	0.0	[0, 0]
80000413-n	Watson	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
80000581-a	else	0.0	[0, 0, 0, 0]
80000590-n	stump	0.0	[0, 0]
80000605-r	as if	0.0	[0]
80000608-n	you	0.0	[0, 0, 0, 0]
80000609-n	stile	0.0	[0, 0]
80000610-v	knock up	-41.0	[-55.0, -34.0, -34.0]
80000613-a	fleshless	-34.0	[-34.0]
80000620-a	seared	-32.0	[-64.0, 0]
80000622-a	some	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
80000634-a	on end	0.0	[0]
80000637-a	catlike	0.0	[0]
80000642-v	give	0.0	[0]
80000652-v	retort	-64.0	[-64.0]
80000654-x	well	-2.909090909090909	[0, -32.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
80000657-x	ah	19.428571428571427	[0, 0, 34.0, 34.0, 34.0, 34.0, 0]
80000668-x	good-bye	0.0	[0.0]
80000678-v	come over	0.0	[0]
80000680-v	make someone's acquaintance	0.0	[0]
80000681-x	hullo	30.0	[30.0]
80000683-x	ha	17.0	[34.0, 0]
80000684-v	associate	0.0	[0]
80000685-n	business	0.0	[0, 0]
80000686-v	run over	0.0	[0]
80000715-a	return	0.0	[0]
80000725-a	as good as one's word	34.0	[34.0, 34.0]
80000732-n	dr.	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
80000733-n	major-general	0.0	[0]
80000734-n	jack-in-office	0.0	[0]
80000803-n	hand	0.0	[0, 0, 0, 0]
80000814-n	dog-cart	0.0	[0, 0, 0, 0]
80000823-r	when	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
80000825-v	go to	0.0	[0, 0, 0, 0, 0, 0]
80001260-a	dear	39.0	[64.0, 34.0, 34.0, 34.0, 34.0, 34.0]
80001798-v	explain away	0.0	[0]
80001868-v	have the advantage of someone	64.0	[64.0]
80001930-x	yes	18.789473684210527	[0, 0, 0, 23.0, 21.0, 19.0, 17.0, 23.0, 34.0, 17.0, 22.0, 22.0, 17.0, 34.0, 21.0, 19.0, 23.0, 19.0, 26.0]
80001932-a	capital	0.0	[0]
80001934-v	fall foul of	0.0	[0]
90000506-n	last week	0.0	[0, 0]
90000518-n	last night	0.0	[0, 0, 0]
=01654628-v	throw out	-34.0	[-34.0]
=02315002-a	curve	0.0	[0]
dat:year	' 83	0.0	[0]
loc	baker street	0.0	[0, 0, 0, 0]
loc	waterloo	0.0	[0, 0, 0]
loc	crewe	0.0	[0]
loc	harrow	0.0	[0, 0, 0]
loc	reading	0.0	[0]
loc	crane water	0.0	[0]
loc	crown inn	0.0	[0, 0]
loc	scotland yard	0.0	[0]
loc	moran	0.0	[0]
loc	crown	0.0	[0]
loc	Stoke Moran Manor House	0.0	[0]
loc	Manor House	0.0	[0]
num	1100	0.0	[0]
num	750	0.0	[0]
num	250	0.0	[0]
org	adventure	34.0	[34.0]
org	bengal artillery	0.0	[0]
oth	speckled	0.0	[0]
oth	eley's no. 2	0.0	[0]
per	Roylotts	0.0	[0, 0]
per	hudson	0.0	[0]
per	Watson	0.0	[0, 0]
per	Hudson	0.0	[0, 0]
per	Farintosh	0.0	[0]
per	farintosh	0.0	[0]
per	Helen Stoner	0.0	[0]
per	Roylott	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
per	Stoner	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
per	julia	0.0	[0, 0, 0]
per	Honoria Westphail	0.0	[0]
per	helen	0.0	[0, 0]
per	armitage	0.0	[0]
per	percy armitage	0.0	[0]
per	Armitage	0.0	[0]
per	roylott	0.0	[0]
per	helen stoner	0.0	[0]
per	stoner	0.0	[0, 0]
per	palmer	0.0	[0]
per	pritchard	0.0	[0]
per	Holmes	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00001740-v	breathe	0.0	[0]
00002452-n	thing	0.0	[0]
00002621-r	hardly	0.0	[0.0]
00002950-r	just	0.0	[0]
00004722-r	simply	0.0	[0, 0]
00004722-r	except	0.0	[0]
00007015-r	some	0.0	[0, 0]
00007015-r	or so	0.0	[0]
00007015-r	roughly	-34.0	[-34.0]
00008007-r	completely	34.0	[34.0]
00008600-r	only	0.0	[0, 0, 0, 0]
00008997-r	utterly	0.0	[0, 0, 0.0]
00009966-r	please	0.0	[0]
00010466-r	full	34.0	[34.0]
00010466-r	to the full	0.0	[0]
00010759-r	only	0.0	[0]
00011093-r	good	34.0	[34.0]
00011516-r	badly	-64.0	[-64.0]
00013429-r	well	0.0	[0]
00014285-r	considerably	0.0	[0]
00014882-r	well	34.0	[34.0]
00015007-r	well	34.0	[34.0]
00015135-r	well	0.0	[0, 0]
00015953-r	seriously	-34.0	[-34.0]
00015953-r	badly	-64.0	[-64.0]
00017639-r	yet	0.0	[0]
00017865-v	bed	0.0	[0]
00018043-r	even	0.0	[0, 0]
00018302-r	rather	0.0	[0]
00018813-v	arouse	0.0	[0]
00018813-v	waken	0.0	[0.0]
00018813-v	rouse	0.0	[0.0]
00019181-r	quite	0.0	[0, 0]
00019757-r	always	0.0	[0]
00022131-r	equally	0.0	[0]
00022686-v	brace	34.0	[34.0]
00025290-r	anywhere	0.0	[0]
00026137-r	in some way	0.0	[0]
00026416-r	somehow	0.0	[0]
00026571-r	anyhow	0.0	[0]
00027918-r	yet	0.0	[0]
00028270-n	time	0.0	[0]
00028424-r	How ever	0.0	[0]
00031515-r	no more	0.0	[0]
00032733-a	quick	0.0	[0]
00032803-r	much	0.0	[0]
00033922-r	shortly	0.0	[0]
00033955-v	shrug	-34.0	[-34.0]
00035718-r	fairly	0.0	[0]
00037226-r	really	0.0	[0, 0]
00039318-r	apparently	0.0	[0]
00040365-r	once again	0.0	[0]
00046167-r	in addition	0.0	[0]
00047745-n	record	0.0	[0]
00048138-r	Finally	0.0	[0, 0]
00049433-r	now	0.0	[0, 0, 0]
00050556-r	unhappily	-34.0	[-34.0]
00056340-r	horribly	-95.0	[-95.0]
00058743-n	escape	0.0	[0.0]
00059171-r	a good deal	30.0	[30.0]
00059376-n	slip	-34.0	[-34.0]
00059547-r	often	0.0	[0, 0]
00061677-r	Suddenly	0.0	[0]
00064643-v	hurt	-64.0	[-64.0]
00064946-r	meanwhile	0.0	[0, 0, 0]
00065822-r	Finally	0.0	[0]
00067045-r	ahead	0.0	[0.0]
00069346-r	on	0.0	[0]
00069879-v	wound	-64.0	[-64.0, -64.0]
00069879-v	injure	-95.0	[-95.0]
00071165-r	around	0.0	[0]
00071165-r	about	0.0	[0]
00071601-r	round	0.0	[0]
00072849-r	urgently	-34.0	[-34.0]
00074407-r	backward	0.0	[0]
00074407-r	back	0.0	[0]
00075656-r	aback	0.0	[0]
00084223-r	particularly	0.0	[0, 0]
00086000-r	fast	0.0	[0]
00089355-a	disagreeable	-64.0	[-64.0]
00089408-r	highly	34.0	[34.0]
00089408-r	extremely	0.0	[0]
00092690-v	recover	34.0	[34.0]
00092985-r	once and for all	0.0	[0]
00094396-r	below	0.0	[0]
00096760-r	up	0.0	[0]
00096921-r	up	0.0	[0]
00098959-r	so far	0.0	[0, 0]
00099868-r	least	0.0	[0]
00101323-r	far	0.0	[0, 0]
00101490-r	far	0.0	[0]
00102736-r	first of all	0.0	[0, 0, 0, 0]
00102736-r	first	0.0	[0]
00103324-r	at first sight	0.0	[0]
00103554-r	for the first time	0.0	[0]
00105603-r	quickly	34.0	[34.0]
00105603-r	soon	0.0	[0]
00108479-r	here	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00108647-r	here	0.0	[0]
00110533-r	inside	0.0	[0]
00112393-r	necessarily	0.0	[0]
00112601-r	new	0.0	[0]
00113818-a	angry	-64.0	[-64.0]
00114431-n	pull	0.0	[0]
00115193-a	mad	-64.0	[-64.0]
00115554-r	rather	0.0	[0]
00116588-r	together	0.0	[0]
00116744-a	bitter	-64.0	[-64.0]
00116791-r	together	0.0	[0]
00117985-v	remain	0.0	[0]
00119139-r	though	0.0	[0, 0, 0, 0, 0]
00119578-r	on the other hand	0.0	[0]
00120316-v	make	8.5	[0, 0, 34.0, 0]
00120796-v	have	0.0	[0]
00123234-n	firing	-64.0	[-64.0]
00127137-a	previous	0.0	[0]
00136991-v	leave	-17.0	[-34.0, 0]
00137915-r	respectively	0.0	[0]
00138508-v	reverse	0.0	[0]
00139492-a	porticoed	0.0	[0]
00144722-r	Certainly	0.0	[0]
00144722-r	Surely	0.0	[0]
00146138-v	turn	0.0	[0]
00147386-r	such	0.0	[0]
00148869-r	in fact	0.0	[0]
00149510-r	really	0.0	[0]
00149583-v	get	0.0	[0, 0]
00153898-a	ashamed	-64.0	[-64.0]
00155995-r	by inches	0.0	[0]
00157000-r	all the time	0.0	[0]
00158309-r	exactly	34.0	[34.0]
00158804-v	accumulate	0.0	[0.0]
00165018-r	seriously	34.0	[34.0]
00165018-r	earnestly	34.0	[34.0, 34.0]
00166318-r	long	0.0	[0]
00167286-r	in the first place	0.0	[0]
00172443-r	to that effect	34.0	[34.0]
00173338-v	remove	-34.0	[-34.0]
00173353-r	profoundly	64.0	[64.0]
00176654-r	heavily	-34.0	[-34.0]
00179112-r	purely	34.0	[34.0]
00180611-r	independently	0.0	[0]
00182406-v	add	34.0	[34.0]
00187526-v	inclose	0.0	[0]
00187736-a	asleep	0.0	[0]
00190359-r	clumsily	-34.0	[-34.0]
00198039-r	all over	0.0	[0, 0]
00198039-r	over	0.0	[0, 0]
00198147-a	front	0.0	[0, 0, 0, 0]
00198850-v	mitigate	0.0	[0]
00209174-v	break up	-34.0	[-34.0]
00218440-a	comely	34.0	[34.0]
00218950-a	handsome	34.0	[34.0]
00220082-a	pretty	64.0	[64.0, 64.0]
00220522-n	murder	-95.0	[-95.0, -95.0]
00221985-r	behind	0.0	[0, 0, 0]
00222485-n	suicide	-95.0	[-95.0]
00226550-r	over	0.0	[0]
00229568-r	quietly	34.0	[34.0]
00230335-a	better	64.0	[64.0]
00232936-r	off	0.0	[0, 0]
00233413-r	out	0.0	[0]
00235254-r	off	0.0	[0]
00241093-r	sternly	-34.0	[-34.0]
00245458-a	swarthy	0.0	[0.0]
00245588-r	fiercely	-64.0	[-64.0]
00246296-r	just	0.0	[0, 0, 0]
00247247-a	unsullied	64.0	[64.0]
00248488-r	peculiarly	-34.0	[-34.0]
00249501-n	progress	64.0	[64.0, 64.0]
00250484-r	abreast	0.0	[0]
00259177-n	remedy	34.0	[34.0]
00273445-v	accustom	34.0	[34.0]
00275253-v	wear away	-64.0	[-64.0, -64.0]
00282523-v	turn	0.0	[0]
00285687-r	clearly	34.0	[34.0]
00289860-r	shortly	0.0	[0]
00299059-r	deftly	34.0	[34.0]
00300247-r	maybe	0.0	[0, 0]
00301039-r	absurdly	-34.0	[-34.0, -34.0]
00307474-a	incapable	-34.0	[-34.0]
00310433-a	elaborate	0.0	[0.0]
00314835-r	frankly	34.0	[34.0, 34.0]
00318186-n	post	0.0	[0]
00330506-a	midway	0.0	[0]
00335895-a	sure	0.0	[0]
00337172-a	positive	64.0	[64.0]
00337903-v	splinter	-34.0	[-34.0]
00339934-v	pass	-17.0	[-34.0, 0]
00341560-v	go	0.0	[0]
00343334-v	repeat	0.0	[0]
00344886-v	come	0.0	[0]
00347276-v	get to	0.0	[0]
00347610-v	attack	-64.0	[-64.0]
00352826-v	end	0.0	[0]
00363788-n	addition	0.0	[0]
00366266-r	personally	0.0	[0]
00380312-a	violet	0.0	[0]
00389310-a	gray	-17.0	[-34.0, 0]
00393992-a	dull	-34.0	[-34.0]
00403092-n	hurt	-64.0	[-64.0]
00406243-v	prepare	0.0	[0.0]
00406243-v	set	0.0	[0.0]
00409200-r	nervously	-34.0	[-34.0]
00409709-r	near	0.0	[0]
00415676-n	way	0.0	[0]
00419950-v	tighten	-34.0	[-34.0]
00420132-v	fasten	0.0	[0]
00423575-v	gleam	34.0	[34.0]
00425071-v	appear	0.0	[0, 0]
00427580-n	prank	-34.0	[-34.0]
00427580-n	trick	-34.0	[-34.0]
00427580-n	antics	-34.0	[-34.0]
00436645-a	dazed	-34.0	[-34.0]
00448680-v	empty	-34.0	[-34.0]
00449079-a	immediate	0.0	[0]
00451510-a	close	0.0	[0]
00452512-v	fill	22.666666666666668	[0, 34.0, 34.0]
00455750-v	complete	0.0	[0]
00459498-v	rush	0.0	[0]
00468127-r	on that	0.0	[0]
00468219-r	to it	0.0	[0]
00468219-r	to that	0.0	[0]
00471572-a	according	0.0	[0]
00472426-v	knock out	0.0	[0]
00478634-r	through	0.0	[0, 0, 0]
00482298-n	tennis	0.0	[0]
00484166-v	finish	0.0	[0]
00486290-a	average	0.0	[0]
00486384-r	under	-64.0	[-64.0]
00489108-a	usual	0.0	[0]
00493460-a	single	0.0	[0, 0]
00494409-a	various	0.0	[0]
00495377-r	wherever	0.0	[0]
00499924-n	billiard	0.0	[0, 0]
00500889-a	blank	0.0	[0]
00501820-a	silent	-34.0	[-34.0, -34.0]
00501990-r	in	0.0	[0, 0]
00504281-r	directly	0.0	[0]
00506807-r	desperately	-64.0	[-64.0]
00508070-r	after	0.0	[0]
00508255-r	on earth	0.0	[0]
00514128-n	practical joke	-34.0	[-34.0]
00515380-a	full	34.0	[34.0]
00520214-a	complete	34.0	[34.0]
00520892-a	absolute	0.0	[0]
00522463-a	thorough	0.0	[0]
00522751-v	get	0.0	[0]
00522885-a	full	0.0	[0]
00524682-v	take	0.0	[0]
00529657-a	calm	34.0	[34.0]
00542099-a	scattered	0.0	[0]
00555859-a	dependent upon	0.0	[0]
00556174-a	dependent	0.0	[0]
00556593-v	draw	34.0	[34.0]
00557404-v	take	0.0	[0]
00557686-v	wash	-34.0	[-34.0]
00557686-v	wash out	-34.0	[-34.0]
00564857-v	crumple	0.0	[0.0]
00570590-a	conscious	0.0	[0, 0, 0]
00582388-n	profession	0.0	[0]
00589738-v	follow	34.0	[34.0]
00591115-v	saw	0.0	[0]
00591115-v	understand	34.0	[34.0]
00595935-v	know	0.0	[0]
00596511-a	straight	0.0	[0]
00596644-v	know	0.0	[0]
00597915-v	learn	34.0	[34.0]
00598954-v	find out	17.0	[34.0, 0]
00601043-v	absorb	34.0	[34.0]
00608670-v	know	0.0	[0]
00608791-a	bizarre	-34.0	[-34.0]
00613683-v	leave	-8.5	[-34.0, 0, 0, 0]
00614057-v	abandon	-64.0	[-64.0]
00625119-v	read	0.0	[0, 0, 0, 0]
00627091-v	read	0.0	[0]
00631737-v	guess	-10.0	[-10.0]
00633410-a	right	34.0	[34.0, 34.0]
00634090-v	reconstruct	0.0	[0]
00634906-v	solve	34.0	[34.0, 34.0]
00644503-n	study	0.0	[0]
00644583-v	analyze	0.0	[0]
00645493-a	incredible	34.0	[34.0]
00646833-n	chemical analysis	0.0	[0, 0]
00651039-a	dangerous	-64.0	[-64.0]
00651145-v	treat	34.0	[34.0]
00651991-v	mark	0.0	[0, 0]
00658052-v	rank	34.0	[34.0]
00664788-v	prove	34.0	[34.0]
00664788-v	show	0.0	[0]
00668099-v	endure	-34.0	[-34.0]
00670261-v	judge	0.0	[0]
00671351-n	operation	0.0	[0]
00679389-v	prefer	34.0	[34.0]
00686447-v	accept	34.0	[34.0, 34.0]
00687295-v	doubt	-34.0	[-34.0]
00690614-v	see	0.0	[0]
00692762-a	deep	-34.0	[-34.0]
00694068-v	respect	95.0	[95.0]
00697589-v	determine	34.0	[34.0]
00701479-a	indefinite	-34.0	[-34.0]
00702642-a	one	0.0	[0, 0, 0]
00703615-a	gloomy	-64.0	[-64.0]
00703708-v	see	0.0	[0]
00708980-v	propose	0.0	[0.0, 0.0, 0.0]
00713167-v	connect	0.0	[0]
00715239-v	feel	0.0	[0, 0]
00718924-a	arbitrary	0.0	[0]
00719494-n	duty	0.0	[0]
00719705-n	task	0.0	[0]
00719734-v	expect	0.0	[0, 0, 0.0, 0]
00720808-v	anticipate	0.0	[0]
00721098-v	believe	17.0	[34.0, 0]
00721437-v	find	0.0	[0, 0]
00721437-v	discover	34.0	[34.0]
00724832-v	astonish	-64.0	[-64.0]
00726300-v	attribute	34.0	[34.0]
00728393-v	impress	0.0	[0]
00728954-v	bottom	0.0	[0]
00733483-n	intrusion	-34.0	[-34.0]
00744305-n	injury	-34.0	[-34.0]
00744916-a	difficult	-34.0	[-34.0, -34.0]
00744916-a	hard	-17.0	[-34.0, 0]
00747640-v	begin	0.0	[0, 0]
00748282-v	inflict	-34.0	[-34.0]
00748616-v	give	0.0	[0]
00750296-a	simple	0.0	[0, 0, 0, 0, 0]
00759269-v	pray	0.0	[0]
00759269-v	implore	-34.0	[-34.0, -34.0]
00763901-a	direct	0.0	[0]
00767334-v	bring	17.0	[34.0, 0]
00768778-v	coax	34.0	[34.0]
00769553-v	convince	34.0	[34.0]
00770437-v	induce	-34.0	[-34.0]
00771806-v	give	34.0	[34.0]
00788184-v	questioned	0.0	[0]
00791506-v	call back	0.0	[0]
00792471-v	call	0.0	[0]
00795720-n	task	0.0	[0]
00796315-n	adventure	0.0	[0]
00799076-v	take back	0.0	[0]
00809465-n	possession	0.0	[0, 0]
00810729-v	get out	0.0	[0]
00810729-v	get away	0.0	[0, 0]
00811248-a	anxious	-34.0	[-34.0]
00811375-v	avoid	-34.0	[-34.0, -34.0]
00813978-v	discuss	0.0	[0]
00822449-a	uneasy	-34.0	[-34.0]
00822970-n	precaution	34.0	[34.0]
00826509-v	knock	-34.0	[-34.0]
00829107-v	teach	34.0	[34.0]
00830761-v	lecture	0.0	[0]
00832907-v	warn	-64.0	[-64.0]
00836236-v	represent	0.0	[0]
00836236-v	stand for	0.0	[0, 0]
00850183-a	fine	34.0	[34.0]
00851933-v	laugh at	64.0	[64.0]
00857560-a	stolid	0.0	[0]
00867644-v	answer for	0.0	[0]
00870453-n	combination	0.0	[0]
00871405-v	threaten	-64.0	[-64.0, -64.0]
00874226-a	alert	0.0	[0]
00878797-n	glare	-34.0	[-34.0]
00881545-n	lookout	0.0	[0]
00884540-v	pledge	34.0	[34.0]
00887463-v	devote	49.0	[34.0, 64.0]
00890590-v	insure	34.0	[34.0, 34.0]
00896803-v	justify	34.0	[34.0]
00901103-v	introduce	0.0	[0]
00901547-a	must	0.0	[0]
00903098-v	wish	34.0	[34.0]
00903385-v	forgive	34.0	[34.0]
00905852-v	excuse	0.0	[0]
00906735-v	condemn	-64.0	[-64.0]
00910101-a	flat	0.0	[0]
00912094-a	irregular	-34.0	[-34.0]
00914421-a	exact	17.0	[34.0, 0]
00916909-v	venture	34.0	[34.0]
00921300-v	point	0.0	[0]
00924873-v	suspect	-34.0	[-34.0]
00931852-v	stand for	0.0	[0, 0]
00939105-a	inexplicable	-34.0	[-34.0]
00939621-v	account for	0.0	[0]
00939857-v	clear up	34.0	[34.0]
00940314-a	unexplained	-34.0	[-34.0]
00940384-v	express	0.0	[0]
00943837-v	show	0.0	[0, 0]
00945401-n	hunt	-64.0	[-64.0]
00947128-n	make	0.0	[0]
00947596-n	play	0.0	[0]
00948514-a	outside	0.0	[0]
00952653-a	out	0.0	[0]
00952761-a	outside	0.0	[0]
00954422-v	tell	0.0	[0]
00956131-a	fair	34.0	[34.0]
00958475-a	honest	64.0	[64.0]
00962447-v	talk	0.0	[0]
00966357-a	old	0.0	[0]
00966753-a	unknown	0.0	[0]
00966809-v	report	0.0	[0]
00967646-a	grotesque	-64.0	[-64.0, -64.0]
00968010-a	curious	-34.0	[-34.0, -34.0, -34.0, -34.0]
00968010-a	queer	-34.0	[-34.0, -34.0, -34.0]
00971933-a	dapper	0.0	[0]
00974786-v	cry	0.0	[0]
00979031-a	instantaneous	0.0	[0]
00979697-a	rapid	34.0	[34.0]
00981276-v	frame	0.0	[0]
00986938-n	fire	0.0	[0.0, 0.0, 0.0, 0.0]
00989201-v	address	0.0	[0]
00989647-a	lank	0.0	[0.0]
00990812-v	address	0.0	[0, 0]
00991301-a	trim	0.0	[0]
00992518-v	shake	0.0	[0]
00993014-v	write	0.0	[0, 0, 0, 0, 0, 0]
00993529-a	fatal	-95.0	[-95.0]
00996485-v	sign	0.0	[0]
01000214-v	record	0.0	[0, 0]
01001008-v	inscribe	0.0	[0]
01002740-v	take	0.0	[0]
01003277-a	complete	34.0	[34.0]
01004245-a	up	0.0	[0]
01007222-v	telegraph	0.0	[0]
01007222-v	cable	0.0	[0]
01008903-v	recapitulate	34.0	[34.0]
01010862-a	1	0.0	[0]
01011031-v	swear	34.0	[34.0]
01014066-n	collection	0.0	[0]
01020005-v	mention	0.0	[0, 0]
01020356-v	set down	0.0	[0]
01020731-v	fill in	0.0	[0]
01020934-v	note	0.0	[0]
01024812-a	inexorable	-34.0	[-34.0]
01026728-v	allude	0.0	[0]
01031966-v	write	0.0	[0, 0, 0]
01049462-a	unfortunate	-34.0	[-34.0]
01053144-a	malodorous	-64.0	[-64.0]
01058574-v	comment	0.0	[0]
01060494-v	give	0.0	[0]
01061017-v	convey	0.0	[0]
01062938-a	clear	34.0	[34.0]
01063930-v	share	34.0	[34.0]
01063939-n	wait	0.0	[0, 0, 0, 0]
01066163-n	delay	-34.0	[-34.0]
01072949-v	play	0.0	[0, 0]
01088164-a	vacant	-34.0	[-34.0]
01095899-v	act	0.0	[0]
01104026-a	particular	0.0	[0]
01108148-v	get the better of	34.0	[34.0]
01116118-a	sure enough	0.0	[0]
01119950-v	rush	-34.0	[-34.0]
01125429-a	bad	0.0	[0]
01127302-a	hard	-34.0	[-34.0]
01130169-v	shield	34.0	[34.0]
01133825-v	fire	-44.0	[-34.0, -34.0, -64.0]
01134238-v	discharge	0.0	[0.0]
01134238-v	fire	-34.0	[-34.0, -34.0]
01134781-v	shoot	-64.0	[-64.0]
01135952-n	administration	0.0	[0]
01137138-v	shoot	-40.0	[-64.0, -34.0, -34.0, -34.0, -34.0]
01138204-v	lie in wait	0.0	[0]
01148283-a	happy	79.5	[95.0, 64.0]
01149050-a	bright	34.0	[34.0]
01151110-v	direct	0.0	[0]
01152746-a	soft	0.0	[0]
01153486-v	avenge	-34.0	[-34.0]
01157517-v	exhaust	-34.0	[-34.0]
01158872-v	apply	0.0	[0]
01160342-n	penalty	-64.0	[-64.0]
01160370-v	put	0.0	[0, 0, 0]
01160729-n	hiding	0.0	[0]
01172139-a	ruddy	64.0	[64.0]
01172139-a	florid	34.0	[34.0]
01177314-v	live in	0.0	[0]
01183573-v	fulfil	34.0	[34.0]
01188725-v	want	0.0	[0, 0, 0]
01188725-v	need	0.0	[0]
01189113-v	need	0.0	[0]
01195867-n	trial	0.0	[0]
01206218-v	touch	0.0	[0, 0, 0]
01206474-a	low	0.0	[0]
01207546-a	under	0.0	[0, 0, 0]
01215137-v	arrest	-34.0	[-34.0]
01215421-v	catch	0.0	[0]
01216331-v	cling	0.0	[0.0]
01217043-v	hold up	0.0	[0]
01219004-v	prop	0.0	[0]
01219993-v	steady	34.0	[34.0]
01220303-v	cling to	0.0	[0]
01222328-v	clasp	0.0	[0]
01222485-v	unclasping	0.0	[0]
01225398-a	truthful	34.0	[34.0]
01226240-a	honourable	64.0	[64.0]
01227675-v	penetrate	-34.0	[-34.0]
01228235-v	strike	0.0	[0]
01230153-a	despondent	-64.0	[-64.0]
01232842-n	visit	0.0	[0]
01234952-n	answer	0.0	[0]
01236164-v	hit	-34.0	[-34.0]
01237398-v	clap	-34.0	[-34.0]
01237901-v	miss	-34.0	[-34.0]
01238343-a	bent	0.0	[0]
01240308-v	knock against	-34.0	[-34.0]
01244846-a	aggressive	-34.0	[-34.0]
01249724-v	rub	0.0	[0, 0, 0]
01257612-a	cold	-34.0	[-34.0]
01268726-v	wax	0.0	[0]
01277784-v	furrow	-34.0	[-34.0]
01277974-v	fold	0.0	[0]
01277974-v	fold up	34.0	[34.0]
01278423-a	grave	-34.0	[-34.0]
01285376-a	magnificent	64.0	[64.0]
01288201-v	manacle	-64.0	[-64.0]
01292683-a	fond	34.0	[34.0]
01295946-a	out	0.0	[0]
01301410-v	hold	0.0	[0]
01307067-a	familiar	0.0	[0]
01307690-a	wise	34.0	[34.0]
01308894-a	ignorant	-34.0	[-34.0]
01313649-a	lonely	-64.0	[-64.0, -64.0]
01318741-a	wounded	-49.0	[-34.0, -64.0]
01318741-a	hurt	-54.0	[-64.0, -64.0, -34.0]
01326198-n	top-knot	0.0	[0]
01332730-v	cover	0.0	[0]
01346804-v	open	0.0	[0, 0]
01346978-v	shut	0.0	[0, 0, 0]
01357027-a	fresh	34.0	[34.0]
01361414-a	glad	34.0	[34.0]
01363648-v	put	0.0	[0]
01373314-a	gentle	64.0	[64.0]
01376894-a	unknown	0.0	[0]
01384439-v	collect	0.0	[0]
01385255-a	enormous	0.0	[0]
01402763-a	criminal	-64.0	[-64.0]
01410363-a	unlike	0.0	[0]
01415219-a	small	0.0	[0]
01436518-v	turn	0.0	[0]
01438902-v	bring	34.0	[34.0]
01439190-v	catch	0.0	[0]
01439784-a	endless	-34.0	[-34.0]
01443021-v	drill	0.0	[0.0]
01446901-v	flourish	34.0	[34.0]
01450178-a	missing	-34.0	[-34.0, -34.0]
01452593-a	loud	-17.0	[-34.0, 0]
01460594-v	sift	0.0	[0]
